Abdi, Akbar	Nan va eshgh va motor 1000 (2002)
Abdi, Akbar	Nassereddin Shah, Actor-e Cinema (1992)
Abdi, Akbar	Pak bakhteh (1995)
Abdi, Akbar	Panje dar khak (1997)
Abdi, Akbar	Reyhaneh (1995)
Abdi, Akbar	Rooz-e fereshte (1993)
Abdi, Akbar	Roya-ye nime-shab-e tabestan (1994)
Abdi, Akbar	Safar be kheir (1994)
Abdi, Akbar	Safar-e Jadui (1990)
Abdi, Akbar	Sakene Khane ye Choobi (2012)
Abdi, Akbar	Scandal (2013)
Abdi, Akbar	Sharte Aval (2011)
Abdi, Akbar	Stardust Stricken - Mohsen Makhmalbaf: A Portrait (1996)
Abdi, Akbar	Tasvie hesab (2007)
Abdi, Akbar	Tohfe-ye Hend (1994)
Abdi, Allan	Punkt.Mannen (2011)
Abdi, Barkhad	Captain Phillips (2013)
Abdi, Hakim	'Know Your Constitution': Kenya Referendum (2010) (TV)
Abdi, Hashem	It's Winter (2006)
Abdi, Javed	Ladies Tailor (2006)
Abdi, Kazim	The Goodbye Man (2005)
Abdi, Kenzo	Medal of Valor (2011)
Abdi, Memmet	A Goat's Tail (2006)
Abdi, Memmet	Mr. Graham (2010)
Abdi, Mohamed	Full Circle (2005/I)
Abdi, Mohammad (I)	Ghoroube botparastan (1968)
Abdi, Mohammad (I)	Hossein Kord Shabestari (1966)
Abdi, Mohammad (I)	Kako (1971)
Abdi, Mohammad (I)	Meliksah (1969)
Abdi, Mohammad (I)	Pahlavan dar gharn-e atom (1971)
Abdi, Mohammad (I)	Setarei cheshmak zad (1963)
Abdi, Mohammad (I)	Shahr-e aftab (1972)
Abdi, Nassim	Raye makhfi (2001)
Abdi, Nidam	Les cin?philes - Le retour de Jean (1989)
Abdi, Omar	Kaupunkilaisia (2008)
Abdi, Pezhman	Chaleh (2009)
Abdi, Prince	Laughter Shock (2010) (TV)
Abdi, Reza	Asale talkh (1961)
Abdi, Reza	Bar faraz-e asemanha (1980)
Abdi, Reza	Do arus baraye se baradar (1959)
Abdi, Reza	Hey Joe! (1988)
Abdi, Reza	Kafsh-haye Mirza Norooz (1985)
Abdi, Reza	Khanoom khanooma (1972)
Abdi, Reza	Na'reye toofan (1969)
Abdi, Reza	Safar-e Jadui (1990)
Abdi, Shimal (I)	Ard al abtal (2011)
Abdi, Tiago	Medal of Valor (2011)
Abdi, Wahab	Al kautsar (1977)
Abdi, Wahab	Biola (1957)
Abdi, Wahab	Dkn 901 (1962)
Abdi, Wahab	Dr. Firdaus (1976)
Abdi, Wahab	Dr. Karmila (1981)
Abdi, Wahab	Ganasnya nafsu (1976)
Abdi, Wahab	Kabut sutra ungu (1979)
Abdi, Wahab	Kasih diambang maut (1967)
Abdi, Wahab	Kontraktor (1984)
Abdi, Wahab	Marina (1977)
Abdi, Wahab	Masa topan dan badai (1963)
Abdi, Wahab	Rima bergema (1964)
Abdi, Wahab	Si Doel anak modern (1976)
Abdi, Wahab	Wajah tiga perempuan (1976)
Abdi, Warsame	Porcelain Presence (2014)
Abdi, Zainal	Biarlah aku pergi (1971)
Abdi, Zainal	Semoga kau kembali (1976)
Abdi, Zouber	Jour de panique (2013) (V)
Abdi, Zouber	L'affaire Hawkins (2014)
Abdiel	South of the Border: Volume 18 (2001) (V)
Abdigapar, Daulet	Myn Bala: Warriors of the Steppe (2012)
Abdigapparov, Daulet	Dva pistoleta. Neulovimyy Brilliant (2011)
Abdigapparov, Daulet	Shu-Chu (2009)
Abdigapparov, Niyaz	Kek (2006)
Abdikafi, Abdulahi	Ferdig mann (2010)
Abdikov, Batyrbek	Pro lyubov, druzhbu i sud'bu (1987)
Abdilla, Ray	Black Eagle (1988)
Abdillah, Jamal	Azura (1984)
Abdillah, Jamal	Kekasih awal dan akhir (1993)
Abdillah, Jamal	Suratan kasih (1995)
Abdillah, Jamal	Tuah (1990)
Abdillah, Muhammad	Serbuan maut (2011)
Abdillah, Shion	Shopping (1994)
Abdillahi, Mohamed Abdi	Si le vent soul?ve les sables (2006)
Abdilmanov, B.	Boysya, vrag, devyatogo syna (1986)
Abdilmanov, Bolat	Myn Bala: Warriors of the Steppe (2012)
Abdilmanov, Bulat	Zheruiyk - Promised land (2011)
Abdilmarik	Gandhi (2009)
Abdin, Hassan	Raya Wa Sekina (1983)
Abdin, Hassan	Satrak ya rab (1986)
Abdin, Hassan	Viva Zalata (1976)
Abdinabieva, Gasisa	Surprise! 12 Filme von Veit Helmer (2006) (V)
Abdinov, Mustapha	Tsvety kalenduly (1999)
Abdirahman, Anas	Play (2011/I)
Abdirahman, Barkhad	Captain Phillips (2013)
Abdirahman, Sahara	Kids of the World (2011)
Abdirakhmanov, M.	Gibel Otrara (1991)
Abdo, Abrare	Lettres de la mer rouge (2006) (TV)
Abdo, Anthony	Micha (2013)
Abdo, Aziz	My Last Valentine in Beirut in 3D (2012)
Abdo, Aziz	Sorry Mom (2011)
Abdo, Cameron	Inheritance (2010)
Abdo, Eddie	A Thousand and One Nights (1945)
Abdo, Eddie	Ali Baba Goes to Town (1937)
Abdo, Eddie	Four Men and a Prayer (1938)
Abdo, Eddie	Kismet (1944)
Abdo, Eddie	Lost in a Harem (1944)
Abdo, Eddie	Mr. Moto Takes a Vacation (1939)
Abdo, Eddie	Sinbad, the Sailor (1947)
Abdo, Eddie	Slave Girl (1947)
Abdo, Eddie	Temptation (1946)
Abdo, Eddie	The Conspirators (1944)
Abdo, Eddie	The Fighting Guardsman (1946)
Abdo, Eddie	The Hunchback of Notre Dame (1939)
Abdo, Eddie	The Mummy's Curse (1944)
Abdo, Eddie	The Rains Came (1939)
Abdo, Eddie	Yolanda and the Thief (1945)
Abdo, Hamza	Mogzitwa (2003)
Abdo, H?ctor	D?a de pago (2001)
Abdo, Jay	Baed Al Sokoot (2010) (TV)
Abdo, Jay	Father's Revenge (2013)
Abdo, Jay	Kurtlar vadisi - Irak (2006)
Abdo, Jay	Queen of the Desert (2015)
Abdo, Jay	We've Got Balls (2013)
Abdo, Joe	Bearskin: An Urban Fairytale (1989)
Abdo, Joe	La vida l?ctea (1992)
Abdo, Joe	Love Carries (2011)
Abdo, Joe	Mary (2013/II)
Abdo, Joe	Melody (2013) (V)
Abdo, Joe	Mystery of the Keys (1991) (TV)
Abdo, Joe	President's Target (1989)
Abdo, Joe	Street of No Return (1989)
Abdo, Joe	The Creature (2013)
Abdo, Joe	The Great Commission (2011)
Abdo, Joe	The Perfect Hurl (2010)
Abdo, John	Pass It On (2007)
Abdo, Juan Carlos	Don Quijote de la imag?n (2005)
Abdo, Maram	Through a Glass, Darkly (2011)
Abdo, Mohammed	Tefaregna elsinin (2009) (V)
Abdo, Mostafa	Noor (2012/II)
Abdo, Orlando	Blind Dreams (2012)
Abdo, Steve	Answer This! (2011)
Abdo, Steve	Guns, Drugs and Dirty Money (2010)
Abdo, Tamim	Asia (2013)
Abdo, Tamim	El-Maslaha (2012)
Abdo, Tamim	Kaboos (1989)
Abdo, Tom	Under Two Flags (1936)
Abdoch, Ramzi	Jolly Bankers (2010)
Abdoelrahman, Ramdjan	Het geheim van Mari?nburg (2013)
Abdol Monaem, Hossam	Hamour (2011)
Abdol-Nasr, Ahmad	The blind owl (1973)
Abdolazimi, Majid	Ghesse-haye yek zendegi (2006)
Abdolazimi, Majid	Issa miayad (2000)
Abdolazimi, Majid	Mardi shabih-e baran (1996)
Abdolaziz, Akhtar	Sag-haye velgard (2004)
Abdolaziz, Fadavi Zezo	Survivor (2012)
Abdolaziz, Fadazi	Survivor (2012)
Abdolda, Rustem	Zapiski putevogo obkhodchika (2006)
Abdoli, Shahram	Stolen Literary (2007) (TV)
Abdoli, Sherwin	Midnight (2012/II)
Abdollah, Shaahin	The Gold & the Beautiful (2009)
Abdollahi, Arsallan	Fallet - Utpressningen (2009) (TV)
Abdollahi, Aydin	Plot 7 (2007)
Abdollahi, Aydin	Solely (2013)
Abdollahi, Babak	Pirates of the Indian Ocean (2012) (TV)
Abdollahi, Mohammad	Dandan-e-mar (1990)
Abdollahi, Mohammad	Goroohban (1992)
Abdollahi, Mostafa	Living in the Presence of a Wall (2013)
Abdollahi, Omid	Aram bash va ta hatf beshmar (2008)
Abdollahi, Shabnam	The Last Image of a Memory (2012)
Abdolmaleki, Hamid	Ali va ghool-e jangal (1990)
Abdolmaleki, Hamid	Alo!Alo! Man joojoo-am (1994)
Abdolmaleki, Hamid	Jostojoo dar jazireh (1991)
Abdolmaleki, Hamid	Khosoof (1992)
Abdolmaleki, Hamid	Majnoon (1990)
Abdolmaleki, Hamid	Ruz-e vagh'e (1995)
Abdolmaleki, Hamid	Shangoul o Mangoul (1989)
Abdolmaleki, Hamid	Yad o didar (1988)
Abdolrahman, Adil	Mikael (2013)
Abdolrahman, Adil	Parinawa la ghobar (2006)
Abdomerovic, Jakup	Da Capo (1988) (TV)
Abdon, Lucas	Uma Folha Que Cai (2003)
Abdon, Samuel	Coast Mafia (2014)
Abdou	Les enfants du soleil (1962)
Abdou Jr., Cheb	Viva Laldj?rie (2004)
Abdou, Abir	Bab el makam (2005)
Abdou, Ahamed	Comme un aimant (2000)
Abdou, Chris	Aftermath (2009/I)
Abdou, Chris	Before the Ball & Chain (2012)
Abdou, Chris	Downing (2013)
Abdou, Chris	Gutshot (2012)
Abdou, Chris	Keepsake (2010/I)
Abdou, Chris	Min Dunya Tanya (2011)
Abdou, Chris	Motherworld (2010) (V)
Abdou, Chris	No Guts No Glory (2011)
Abdou, Chris	Stranded (2012/V)
Abdou, Flobathier	Sweet Love (2012) (TV)
Abdou, Hacen	L'arche du d?sert (1997)
Abdou, Justin	Personal Effects (2009)
Abdou, Louche	Si les cavaliers (1982)
Abdou, Ol	Freud (1962)
Abdoulay, Ly	Borom sarret (1969)
Abdoulaye, Soumare	L'homme du Niger (1940)
Abdoulaye, Zingare	FVVA: Femme, villa, voiture, argent (1972)
Abdoulla?	L'enfant lion (1993)
Abdouloiev, Allaouldine	Le pi?ge afghan (2011) (TV)
Abdoun, Ali	Cartouches gauloises (2007)
Abdoun, Ali	Les folles ann?es du twist (1986)
Abdoun, Samir	Viva Laldj?rie (2004)
Abdous, Kamel	Halal police d'?tat (2011)
Abdous, Kamel	Les suspects (2009)
Abdousalaam, Dewa	Parallel (2008)
Abdrahman, Jesse	Bang, Bang! (2013)
Abdraimov, Baglan	Myn Bala: Warriors of the Steppe (2012)
Abdraimov, Farkhad	Chelovek-veter (2007)
Abdraimov, Farkhad	Fara (1999)
Abdraimov, Farkhad	Ironiya lyubvi (2010)
Abdraimov, Farkhad	Ompa (1998)
Abdraimov, Farkhad	Saga drevnikh bulgar: Saga o lyubvi docheri Chingiskhana (2005)
Abdraimov, Farkhad	Skaz o Rozovom Zaitse (2010)
Abdraimov, Farkhad	Tot, kto nezhneye (1995)
Abdraimov, Farkhad	Vozvrashchenie v 'A' (2011)
Abdrakhmanov, Abdrashid	Aziat (1991)
Abdrakhmanov, Abdrashid	Bo Ba Bu (2001)
Abdrakhmanov, Abdrashid	Ermak (1996)
Abdrakhmanov, Abdrashid	Gibel Otrara (1991)
Abdrakhmanov, Abdrashid	Troynoy pryzhok Pantery (1986)
Abdrash, Inkar	Solnetchniye dni (2011)
Abdrashitov, Vadim	Elokuva vangitsee aikaa (1991)
Abdrashitov, Vasiliy	Yolki (2010)
Abdrazakov, Ildar	Iphig?nie en Aulide (2002) (TV)
Abdrazakov, Ildar	Mos? e Faraone, o Il passaggio del Mar Rosso (2003) (TV)
Abdrazakov, Ildar	Norma (2001) (TV)
Abdrazakov, Ildar	Oberto (2007) (TV)
Abdrazakov, Ildar	Samson et Dalila (2002) (TV)
Abdreimov, Kanat	Nepokornaya (1983)
Abdreimov, Kuatbai	God drakona (1981)
Abdreimov, Kuatbai	Za nami Moskva (1968)
Abdu'allah, Faisal	Live Salon with Faisal Abdu'Allah (2006)
Abdu'allah, Faisal	Thaddeus Fights the Power! (2003)
Abdu, Baharum	Alexander Jamieson (2014)
Abdu, Hiruy	Mogzitwa (2003)
Abdu, Jihad	Queen of the Desert (2015)
Abdu, John	Not with My Daughter (2002) (V)
Abdu, John	Not with My Daughter 2 (2002) (V)
Abdu, Nasser	Singapore Fling (2004)
Abdu, Said	Elixir (2004)
Abdu, Younus Ibrahim	Aida (2011) (V)
Abdual	Swish (2012) (V)
Abdubachayev, I.	Dzhamilya (1969)
Abduh, Kenzo	Satu rumpun? (2009)
Abduh, Muhammad	Serbuan maut (2011)
Abdukadirov, Mirjamol	Cinedictum (2002)
Abdukadyrov, Sokrat	Pervaya lyubov Nasreddina (1978)
Abdukadyrov, Sokrat	Potseluy (1983) (TV)
Abdukadyrov, Sokrat	Rasstavaniya (1983)
Abdukadyrov, Sokrat	Zvezda i smert Khoakina Muryety (1984)
Abdukholik-zade, D.	Devushki iz Sogdiany (1987)
Abdul (I)	Aaj Kie Aurat (1993)
Abdul (I)	Aan (1953)
Abdul (I)	Andaz (1949)
Abdul (I)	Aulad (1968)
Abdul (I)	China Town (1962)
Abdul (I)	Detective (1958)
Abdul (I)	Do Bhai (1947)
Abdul (I)	Ek Nazar (1972)
Abdul (I)	Gaban (1966)
Abdul (I)	Gunga Jumna (1961)
Abdul (I)	Hungama (1971)
Abdul (I)	Masoom (1983)
Abdul (I)	Mujrim (1958)
Abdul (I)	Pocket Maar (1974)
Abdul (I)	Saatwan Aasman (1992)
Abdul (I)	Tere Mere Sapne (1971)
Abdul (IX)	The Private Pleasures of John C. Holmes (1983)
Abdul (V)	Cupid's Day Off (1919)
Abdul (V)	Home Talent (1921)
Abdul (V)	Love Loops the Loop (1918)
Abdul (V)	The Battle Royal (1918)
Abdul (V)	The Pullman Bride (1917)
Abdul (VI)	Boys (2003)
Abdul (XVI)	Aaj Aur Kal (1963)
Abdul (XVI)	Black Cat (1959)
Abdul (XVI)	Chhote Nawab (1961)
Abdul (XVII)	Anokhi Ada (1948)
Abdul Al-Khabyyr, Nasyr	A Drummer's Dream (2010)
Abdul Hak, Mohamad	Beep (2011/II)
Abdul Hameed, Waheed	Fish in a Bowl (2010) (V)
Abdul Hamid II, Sultan	In den Katakomben des Pergamonmuseums - Das Jahrhundertprojekt Museumsinsel (2003) (TV)
Abdul Hamid, Sami	Qarantina (2010)
Abdul Haq, Ma'n	Ayam aldajar (2009)
Abdul Hussein, Aqeel	Qarantina (2010)
Abdul Khaliq, Mustafa	Silencer (2013)
Abdul Latif, Khali	Ready 4 Whatever (2013)
Abdul Majeed, Asaad	Qarantina (2010)
Abdul Menem, Othman	Ai Ai (1993)
Abdul Menem, Othman	Al-Hakika Ismoha Salem (1994)
Abdul Menem, Othman	Al-Shariss (1992)
Abdul Menem, Othman	Bakhit wa Adeela (1995)
Abdul Menem, Othman	Bakhit wa Adeela 2 (1997)
Abdul Menem, Othman	Batal min warak (1988)
Abdul Menem, Othman	Ehtares min Alkhot (1984)
Abdul Menem, Othman	El-Bahr Bi-Yedhak Ley (1994)
Abdul Menem, Othman	Film sakafi (2001)
Abdul Menem, Othman	Jala Jala (2001)
Abdul Menem, Othman	Khamsa Fi Al-Jaheem (1982)
Abdul Menem, Othman	Mabrouk Wa Bolbol (1998)
Abdul Menem, Othman	Ramadan fawq al-borkan (1985)
Abdul Menem, Othman	Salam Ya Sahby (1986)
Abdul Menem, Othman	Sawwaq el hanem (1993)
Abdul Menem, Othman	Seket Safar (1986)
Abdul Menem, Othman	Zoj taht al-talab (1985)
Abdul Ngalim, Muhammad Shaari	Lingkaran Setan (2012)
Abdul Rahman, Mohammed	The Package Vol. 1 (2010)
Abdul Rahman, Sunarti	Surviving Rinjani: Beyond the Volcanic Mountain (2011)
Abdul Razak, Abdul Hakim	Surviving Rinjani: Beyond the Volcanic Mountain (2011)
Abdul Salam, Walid	Al-mor wa al rumman (2008)
Abdul Salam, Walid	Milh Hadha al-Bahr (2008)
Abdul Salam, Walid	Yasmine tughani (2005)
Abdul the Turk	One-Round Hogan (1927)
Abdul Wahhab, Mohamad	Lonely Hearts, Inc. (2007)
Abdul Zahra, Abbas	Qarantina (2010)
Abdul, Adrian	The Paddy Lincoln Gang (2012)
Abdul, Alharis	Kya Yehi Pyaar Hai (2002)
Abdul, Aziz	Empire: Total War (2009) (VG)
Abdul, Ban	Dreamer (2009)
Abdul, Ban	Eagle vs Shark (2007)
Abdul, Ban	Ghost Shark 2: Urban Jaws (2013)
Abdul, David	2002 Insight Bowl (2002) (TV)
Abdul, David	2003 Continental Tire Bowl (2003) (TV)
Abdul, Elias	Kopps (2003)
Abdul, Elias	Zozo (2005)
Abdul, George	Hypnotized (1932)
Abdul, Hadi	Second Generation (2000)
Abdul, Hisham	Arabian Tales (2007) (V)
Abdul, Jubran	The Korth Pirates (2013)
Abdul, Kazeem	Running with the Wind (2004) (V)
Abdul, Omar	Looking for Eric (2009)
Abdul, Qadir	Au bistro du coin (2011)
Abdul, Sam	Bed Tales (1991) (V)
Abdul, Sam	Bi-conflict (1994) (V)
Abdul, Sam	Biker Boys (1997) (V)
Abdul, Sam	Cut vs. Uncut (1999) (V)
Abdul, Sam	How to Get a Man in Bed (1995) (V)
Abdul, Sam	The Big Merger (1992) (V)
Abdul, Sam	The Cockeyed Eagle (1991) (V)
Abdul, Shafii	Bongoland II: There Is No Place Like Home (2008)
Abdul, Shari	Crazy Photographer (2011)
Abdul, Shari	Vivir Asi (2012)
Abdul, Tabish	A Horrible Way to Die (2010)
Abdul, Tefo	Mugra (1989) (TV)
Abdul, Unkhi	Pawn (2011/II)
Abdul, William	Boetie Gaan Border Toe! (1984)
Abdul, William	Boetie op Manoeuvres (1985)
Abdul-Adil, Jaleel	Business as Usual: The Exploitation of Hip Hop (2011)
Abdul-Ali, Hassan	Penitentiary (1979)
Abdul-Alim, Tarik	Malak 2011 (2011)
Abdul-Aziz, Ismail	LOL (2012)
Abdul-Aziz, Ismail	The Prophet of the Slaves (2008)
Abdul-Basit, Malik	Am I Black Enough for You (2009)
Abdul-Basit, Malik	Stolen Moments.: Red Hot+Cool (1994) (TV)
Abdul-Hakeem, Suliman	Shadow: Dead Riot (2006)
Abdul-Halim, Mohd Rizal	Kod apokalipsisa (2007)
Abdul-Hamid, Tamer	El sheita elli fat (2012)
Abdul-Haqq, Ben	Edge (1997)
Abdul-Jabbar, Kareem (I)	1970 NBA All-Star Game (1970) (TV)
Abdul-Jabbar, Kareem (I)	1971 NBA All-Star Game (1971) (TV)
Abdul-Jabbar, Kareem (I)	1972 NBA All-Star Game (1972) (TV)
Abdul-Jabbar, Kareem (I)	1974 NBA All-Star Game (1974) (TV)
Abdul-Jabbar, Kareem (I)	1975 NBA All-Star Game (1975) (TV)
Abdul-Jabbar, Kareem (I)	1976 NBA All-Star Game (1976) (TV)
Abdul-Jabbar, Kareem (I)	1977 NBA All-Star Game (1977) (TV)
Abdul-Jabbar, Kareem (I)	1979 NBA All-Star Game (1979) (TV)
Abdul-Jabbar, Kareem (I)	1981 NBA All-Star Game (1981) (TV)
Abdul-Jabbar, Kareem (I)	1982 NBA All-Star Game (1982) (TV)
Abdul-Jabbar, Kareem (I)	1983 NBA All-Star Game (1983) (TV)
Abdul-Jabbar, Kareem (I)	1984 NBA All-Star Game (1984) (TV)
Abdul-Jabbar, Kareem (I)	1985 NBA All-Star Game (1985) (TV)
Abdul-Jabbar, Kareem (I)	1986 NBA All-Star Game (1986) (TV)
Abdul-Jabbar, Kareem (I)	1987 NBA All-Star Game (1987) (TV)
Abdul-Jabbar, Kareem (I)	1988 NBA All-Star Game (1988) (TV)
Abdul-Jabbar, Kareem (I)	1989 NBA All-Star Game (1989) (TV)
Abdul-Jabbar, Kareem (I)	2003 Trumpet Awards (2003) (TV)
Abdul-Jabbar, Kareem (I)	21st NAACP Image Awards (1989) (TV)
Abdul-Jabbar, Kareem (I)	44th NAACP Image Awards (2013) (TV)
Abdul-Jabbar, Kareem (I)	A Night to Die for (1995) (TV)
Abdul-Jabbar, Kareem (I)	Airplane! (1980)
Abdul-Jabbar, Kareem (I)	Ali Rap (2006) (TV)
Abdul-Jabbar, Kareem (I)	Ali's 65 (2007) (TV)
Abdul-Jabbar, Kareem (I)	All-Star Tribute to Kareem Abdul-Jabbar (1989) (TV)
Abdul-Jabbar, Kareem (I)	An Evening of Stars: Tribute to Smokey Robinson (2008) (TV)
Abdul-Jabbar, Kareem (I)	BASEketball (1998)
Abdul-Jabbar, Kareem (I)	Behind the Freedom Curtain (2013)
Abdul-Jabbar, Kareem (I)	Blue Note - A Story of Modern Jazz (1997) (TV)
Abdul-Jabbar, Kareem (I)	Bruce Lee in G.O.D.: Shib?teki y?gi (2000)
Abdul-Jabbar, Kareem (I)	Bruce Lee: A Warrior's Journey (2000) (V)
Abdul-Jabbar, Kareem (I)	Cavalcade of Champions (1973) (TV)
Abdul-Jabbar, Kareem (I)	Chabad: To Life Telethon (2008) (TV)
Abdul-Jabbar, Kareem (I)	D2: The Mighty Ducks (1994)
Abdul-Jabbar, Kareem (I)	Fletch (1985)
Abdul-Jabbar, Kareem (I)	Forget Paris (1995)
Abdul-Jabbar, Kareem (I)	Game of Death (1978)
Abdul-Jabbar, Kareem (I)	How Bruce Lee Changed the World (2009) (TV)
Abdul-Jabbar, Kareem (I)	I Am Bruce Lee (2012) (TV)
Abdul-Jabbar, Kareem (I)	Jake Spanner, Private Eye (1989) (TV)
Abdul-Jabbar, Kareem (I)	Kobe Doin' Work (2009) (TV)
Abdul-Jabbar, Kareem (I)	Li Xiao Long di Sheng yu si (1973)
Abdul-Jabbar, Kareem (I)	Macy's Thanksgiving Day Parade 2012 (2012) (TV)
Abdul-Jabbar, Kareem (I)	Magic and Bird (2010) (TV)
Abdul-Jabbar, Kareem (I)	NBA Awesome Endings (1989) (V)
Abdul-Jabbar, Kareem (I)	New Kids on the Block at Disney-MGM Studios: Wildest Dreams (1991) (TV)
Abdul-Jabbar, Kareem (I)	Olympic Gala (1984) (TV)
Abdul-Jabbar, Kareem (I)	On the Shoulders of Giants: The Story of the Greatest Team You Never Heard Of (2010)
Abdul-Jabbar, Kareem (I)	Rebound: The Legend of Earl 'The Goat' Manigault (1996) (TV)
Abdul-Jabbar, Kareem (I)	Rock 'n' Wrestling Saturday Spectacular (1985) (TV)
Abdul-Jabbar, Kareem (I)	Sing si lip yan (1993)
Abdul-Jabbar, Kareem (I)	Slam Dunk Ernest (1995) (V)
Abdul-Jabbar, Kareem (I)	Stand Up to Cancer (2010) (TV)
Abdul-Jabbar, Kareem (I)	Stridulum (1979)
Abdul-Jabbar, Kareem (I)	The 58th Annual Primetime Emmy Awards (2006) (TV)
Abdul-Jabbar, Kareem (I)	The 68th Annual Academy Awards (1996) (TV)
Abdul-Jabbar, Kareem (I)	The 7th Annual Black Achievement Awards (1986) (TV)
Abdul-Jabbar, Kareem (I)	The American Film Institute Salute to Jack Nicholson (1994) (TV)
Abdul-Jabbar, Kareem (I)	The Best of the Martial Arts Films (1992)
Abdul-Jabbar, Kareem (I)	The Black List: Volume One (2008)
Abdul-Jabbar, Kareem (I)	The Curse of the Dragon (1993)
Abdul-Jabbar, Kareem (I)	The Fish That Saved Pittsburgh (1979)
Abdul-Jabbar, Kareem (I)	The Path of the Dragon (1998) (V)
Abdul-Jabbar, Kareem (I)	The Rally to Restore Sanity and/or Fear (2010) (TV)
Abdul-Jabbar, Kareem (I)	The Real: Rucker Park Legends (2006) (V)
Abdul-Jabbar, Kareem (I)	The Savoy King: Chick Webb & the Music That Changed America (2012)
Abdul-Jabbar, Kareem (I)	The UCLA Dynasty (2007) (TV)
Abdul-Jabbar, Kareem (I)	The Unbeatable Bruce Lee (2001) (V)
Abdul-Jabbar, Kareem (I)	Third Annual Rock N' Jock B-Ball Jam (1993) (TV)
Abdul-Jabbar, Kareem (I)	Troop Beverly Hills (1989)
Abdul-Jabbar, Kareem (I)	Untitled David Diamond/David Weissman Project (2005) (TV)
Abdul-Jabbar, Kareem (I)	Whitepaddy (2006)
Abdul-Jabbar, Kareem (I)	Yes We Can (2008) (V)
Abdul-Jabbar, Kareem (II)	Americanizing Shelley (2007)
Abdul-Jabbar, Kareem (II)	Church Ball (2006)
Abdul-Jabbar, Kareem (II)	Earthquake (2004) (TV)
Abdul-Jabbar, Kareem (II)	I Tried (2007)
Abdul-Jabbar, Kareem (II)	Monster Night (2006) (V)
Abdul-Jabbar, Kareem (II)	Shooter (2004)
Abdul-Jabbar, Kareem (II)	Weapons (2007)
Abdul-Jabbar, Karim	1996 NFL Draft (1996) (TV)
Abdul-Jabbar, Martin	Blood Diamond (2006)
Abdul-Jawad, Wed	Qualified (2012)
Abdul-Jolil, Isa	Denial (2010/I)
Abdul-Kareem, Asiya	The Life and Death of Sir Elizabeth (2013)
Abdul-Kareem, Hussein	Underexposure (2005)
Abdul-Karim, Chadi	Upstairs (2011)
Abdul-Khalikova, Layla	M (2008) (V)
Abdul-Khaliq, Asad	2002 Gaylord Hotels Music City Bowl (2002) (TV)
Abdul-Khaliq, Asad	2003 Wells Fargo Sun Bowl (2003) (TV)
Abdul-Malik, Nasim	Man Made (2002/I)
Abdul-Malik, Nasim	Revenge of Thy Father (2012)
Abdul-Mansour, Malek	Inside Moves (1980)
Abdul-Mansour, Malek	The Fish That Saved Pittsburgh (1979)
Abdul-Mansour, Malek	The Two Jakes (1990)
Abdul-Mateen II, Yahya	Crescendo (2012)
Abdul-Matin, Talib	On the Verge (2011) (V)
Abdul-Rahman, Adam	Contingency (2011/I)
Abdul-Rahman, Jared	Contingency (2011/I)
Abdul-Rahman, Jared	Perhaps (2011)
Abdul-Rahman, Jared	The Graveyard Shift (2009/II)
Abdul-Rashid, Mujahid	The Last Express (1997) (VG)
Abdul-Rashid, Mujahid	Til Death Do Us Part (1995)
Abdul-Saboor, Mikal	1982 NFL Draft (1982) (TV)
Abdul-Salaam, Rashid	Nobody Knows My Name (2011)
Abdul-Samad, Bilal	21st NAACP Image Awards (1989) (TV)
Abdul-Samad, Bilal	Motown 30: What's Goin' On! (1990) (TV)
Abdul-Samad, Bilal	The 3rd Annual Soul Train Music Awards (1989) (TV)
Abdul-Samad, Bilal	The Boys (1992) (TV)
Abdul-Samad, Hakeem	21st NAACP Image Awards (1989) (TV)
Abdul-Samad, Hakeem	Ernest Goes to Camp (1987)
Abdul-Samad, Hakeem	Moonwalker (1988)
Abdul-Samad, Hakeem	Motown 30: What's Goin' On! (1990) (TV)
Abdul-Samad, Hakeem	The 3rd Annual Soul Train Music Awards (1989) (TV)
Abdul-Samad, Hakeem	The Boys (1992) (TV)
Abdul-Samad, Hakeem	Wildcats (1986)
Abdul-Samad, Khiry	21st NAACP Image Awards (1989) (TV)
Abdul-Samad, Khiry	Moonwalker (1988)
Abdul-Samad, Khiry	Motown 30: What's Goin' On! (1990) (TV)
Abdul-Samad, Khiry	The 3rd Annual Soul Train Music Awards (1989) (TV)
Abdul-Samad, Khiry	The Boys (1992) (TV)
Abdul-Samad, Tajh	21st NAACP Image Awards (1989) (TV)
Abdul-Samad, Tajh	Moonwalker (1988)
Abdul-Samad, Tajh	Motown 30: What's Goin' On! (1990) (TV)
Abdul-Samad, Tajh	The 3rd Annual Soul Train Music Awards (1989) (TV)
Abdul-Samad, Tajh	The Boys (1992) (TV)
Abdul-Shafi, Kamal	Al-raqissa wa-l-siyasi (1990)
Abdul-Wahab, Andrew	Night at the Golden Eagle (2001)
Abdula, Deniz	Between (2013)
Abdula, Deniz	Do balcak (2013)
Abdula, Deniz	The Piano Room (2013)
Abdula, Hasan	Long Way Home (2007)
Abdula, Muhammad	Ambien (2012)
Abduladze, Dato	Mkhiaruli mogzauroba (1978) (TV)
Abdulaev, Kamran	07-y menyaet kurs (2007)
Abdulahad, Prince	Brief von Alex (2013)
Abdulaheem, Ayinla	ZR- 7 AKA The Red House Seven (2011)
